"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1D_P0","1766","2023-08-29","1004.9","4","3",
"OBS_DEU_P1D_P0","1766","2023-08-30","1000.5","4","3",
"OBS_DEU_P1D_P0","1766","2023-08-31","1003.66","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-01","1007.62","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-02","1014.63","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-03","1021.55","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-04","1019.93","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-05","1014.61","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-06","1014.75","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-07","1014.02","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-08","1011.5","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-09","1010.69","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-10","1011.4","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-11","1007.07","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-12","1006.91","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-13","1010.87","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-14","1016.79","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-15","1012.5","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-16","1008.45","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-17","1006.42","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-18","998.77","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-19","1002.77","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-20","1000.82","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-21","992.77","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-22","995.68","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-23","1007.94","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-24","1018.57","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-25","1017.02","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-26","1014.98","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-27","1012.53","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-28","1010.33","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-29","1011.21","4","3",
"OBS_DEU_P1D_P0","1766","2023-09-30","1019.41","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-01","1016.57","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-02","1012.5","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-03","1008.12","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-04","1018.39","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-05","1017.37","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-06","1016.24","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-07","1013.52","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-08","1018.12","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-09","1012.88","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-10","1011.61","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-11","1006.01","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-12","1006.63","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-13","999.05","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-14","1003.9","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-15","1013.47","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-16","1015.97","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-17","1013.69","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-18","1001.58","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-19","986.9","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-20","977.57","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-21","987.53","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-22","999.96","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-23","1005.61","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-24","996.69","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-25","991.15","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-26","988.81","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-27","987.05","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-28","990.85","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-29","988.23","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-30","992.76","4","3",
"OBS_DEU_P1D_P0","1766","2023-10-31","994.29","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-01","994.11","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-02","975.97","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-03","978.22","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-04","974.82","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-05","972.39","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-06","993.54","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-07","1002.26","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-08","1003.7","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-09","994.48","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-10","990.75","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-11","996.25","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-12","1000.68","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-13","995.98","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-14","994.8","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-15","1005.14","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-16","1006.87","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-17","1013.41","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-18","1012.83","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-19","1000.83","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-20","1001.51","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-21","1011.34","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-22","1021.69","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-23","1010.3","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-24","1001.37","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-25","1003.83","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-26","1006.99","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-27","994.25","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-28","997.34","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-29","994.93","4","3",
"OBS_DEU_P1D_P0","1766","2023-11-30","996.2","4","3",
"OBS_DEU_P1D_P0","1766","2023-12-01","1001.21","4","3",
"OBS_DEU_P1D_P0","1766","2023-12-02","1007.14","4","3",
"OBS_DEU_P1D_P0","1766","2023-12-03","1013.27","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-04","1002.72","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-05","996.49","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-06","1006.84","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-07","1011.7","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-08","1002.55","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-09","996.69","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-10","994.1","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-11","994.15","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-12","997.33","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-13","992.99","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-14","1011.58","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-15","1026.33","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-16","1031.26","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-17","1028.53","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-18","1023.16","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-19","1011.78","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-20","1004.51","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-21","989.6","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-22","993.83","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-23","998.51","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-24","996.17","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-25","998.78","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-26","1005.7","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-27","1009.41","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-28","1003.65","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-29","999.98","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-30","1004.31","4","1",
"OBS_DEU_P1D_P0","1766","2023-12-31","993.9","4","1",
"OBS_DEU_P1D_P0","232","2014-01-01","958.6","4","9",
"OBS_DEU_P1D_P0","232","2014-01-02","953.6","4","9",
"OBS_DEU_P1D_P0","232","2014-01-03","957.8","4","9",
"OBS_DEU_P1D_P0","232","2014-01-04","952.6","4","9",
"OBS_DEU_P1D_P0","232","2014-01-05","953.8","4","9",
"OBS_DEU_P1D_P0","232","2014-01-06","959.5","4","9",
"OBS_DEU_P1D_P0","232","2014-01-07","962.7","4","9",
"OBS_DEU_P1D_P0","232","2014-01-08","965.6","4","9",
"OBS_DEU_P1D_P0","232","2014-01-09","958.9","4","9",
"OBS_DEU_P1D_P0","232","2014-01-10","962.8","4","9",
"OBS_DEU_P1D_P0","232","2014-01-11","962.8","4","9",
"OBS_DEU_P1D_P0","232","2014-01-12","966.9","4","9",
"OBS_DEU_P1D_P0","232","2014-01-13","959","4","9",
"OBS_DEU_P1D_P0","232","2014-01-14","951.6","4","9",
"OBS_DEU_P1D_P0","232","2014-01-15","956.1","4","9",
"OBS_DEU_P1D_P0","232","2014-01-16","951","4","9",
"OBS_DEU_P1D_P0","232","2014-01-17","950.5","4","9",
"OBS_DEU_P1D_P0","232","2014-01-18","948.6","4","9",
"OBS_DEU_P1D_P0","232","2014-01-19","943.8","4","9",
"OBS_DEU_P1D_P0","232","2014-01-20","946.4","4","9",
"OBS_DEU_P1D_P0","232","2014-01-21","954.2","4","9",
"OBS_DEU_P1D_P0","232","2014-01-22","956.4","4","9",
"OBS_DEU_P1D_P0","232","2014-01-23","958.4","4","9",
"OBS_DEU_P1D_P0","232","2014-01-24","957.5","4","9",
"OBS_DEU_P1D_P0","232","2014-01-25","960.2","4","9",
"OBS_DEU_P1D_P0","232","2014-01-26","952.3","4","9",
"OBS_DEU_P1D_P0","232","2014-01-27","944.3","4","9",
"OBS_DEU_P1D_P0","232","2014-01-28","945.9","4","9",
"OBS_DEU_P1D_P0","232","2014-01-29","945.7","4","9",
"OBS_DEU_P1D_P0","232","2014-01-30","950.1","4","9",
"OBS_DEU_P1D_P0","232","2014-01-31","952.6","4","9",
"OBS_DEU_P1D_P0","232","2014-02-01","950.4","4","9",
"OBS_DEU_P1D_P0","232","2014-02-02","957.4","4","9",
"OBS_DEU_P1D_P0","232","2014-02-03","955.9","4","9",
"OBS_DEU_P1D_P0","232","2014-02-04","955.5","4","9",
"OBS_DEU_P1D_P0","232","2014-02-05","948.6","4","9",
"OBS_DEU_P1D_P0","232","2014-02-06","952.8","4","9",
"OBS_DEU_P1D_P0","232","2014-02-07","947.9","4","9",
"OBS_DEU_P1D_P0","232","2014-02-08","946.4","4","9",
"OBS_DEU_P1D_P0","232","2014-02-09","945.9","4","9",
"OBS_DEU_P1D_P0","232","2014-02-10","941.8","4","9",
"OBS_DEU_P1D_P0","232","2014-02-11","950.1","4","9",
"OBS_DEU_P1D_P0","232","2014-02-12","954.1","4","9",
"OBS_DEU_P1D_P0","232","2014-02-13","946.5","4","9",
"OBS_DEU_P1D_P0","232","2014-02-14","953.7","4","9",
"OBS_DEU_P1D_P0","232","2014-02-15","950","4","9",
"OBS_DEU_P1D_P0","232","2014-02-16","958","4","9",
"OBS_DEU_P1D_P0","232","2014-02-17","960.2","4","9",
"OBS_DEU_P1D_P0","232","2014-02-18","959.9","4","9",
"OBS_DEU_P1D_P0","232","2014-02-19","959.2","4","9",
"OBS_DEU_P1D_P0","232","2014-02-20","958.3","4","9",
"OBS_DEU_P1D_P0","232","2014-02-21","955.3","4","9",
"OBS_DEU_P1D_P0","232","2014-02-22","961.1","4","9",
"OBS_DEU_P1D_P0","232","2014-02-23","966.3","4","9",
"OBS_DEU_P1D_P0","232","2014-02-24","961.7","4","9",
"OBS_DEU_P1D_P0","232","2014-02-25","959.2","4","9",
"OBS_DEU_P1D_P0","232","2014-02-26","959.6","4","9",
"OBS_DEU_P1D_P0","232","2014-02-27","961.1","4","9",
"OBS_DEU_P1D_P0","232","2014-02-28","949.8","4","9",
"OBS_DEU_P1D_P0","232","2014-03-01","946","4","9",
"OBS_DEU_P1D_P0","232","2014-03-02","947.4","4","9",
"OBS_DEU_P1D_P0","232","2014-03-03","940","4","9",
"OBS_DEU_P1D_P0","232","2014-03-04","946","4","9",
"OBS_DEU_P1D_P0","232","2014-03-05","960.3","4","9",
"OBS_DEU_P1D_P0","232","2014-03-06","970.5","4","9",
"OBS_DEU_P1D_P0","232","2014-03-07","969.5","4","9",
"OBS_DEU_P1D_P0","232","2014-03-08","974.6","4","9",
"OBS_DEU_P1D_P0","232","2014-03-09","973.6","4","9",
"OBS_DEU_P1D_P0","232","2014-03-10","967.5","4","9",
"OBS_DEU_P1D_P0","232","2014-03-11","970.2","4","9",
"OBS_DEU_P1D_P0","232","2014-03-12","972.7","4","9",
"OBS_DEU_P1D_P0","232","2014-03-13","971.2","4","9",
"OBS_DEU_P1D_P0","232","2014-03-14","968.4","4","9",
"OBS_DEU_P1D_P0","232","2014-03-15","964","4","9",
"OBS_DEU_P1D_P0","232","2014-03-16","964.2","4","9",
"OBS_DEU_P1D_P0","232","2014-03-17","964.5","4","9",
"OBS_DEU_P1D_P0","232","2014-03-18","960.9","4","9",
"OBS_DEU_P1D_P0","232","2014-03-19","968","4","9",
"OBS_DEU_P1D_P0","232","2014-03-20","964.5","4","9",
"OBS_DEU_P1D_P0","232","2014-03-21","958","4","9",
"OBS_DEU_P1D_P0","232","2014-03-22","951.9","4","9",
"OBS_DEU_P1D_P0","232","2014-03-23","951.3","4","9",
"OBS_DEU_P1D_P0","232","2014-03-24","955","1","9",
"OBS_DEU_P1D_P0","232","2014-03-25","954","4","9",
"OBS_DEU_P1D_P0","232","2014-03-26","954.5","4","9",
"OBS_DEU_P1D_P0","232","2014-03-27","954.5","4","9",
"OBS_DEU_P1D_P0","232","2014-03-28","959.5","4","9",
"OBS_DEU_P1D_P0","232","2014-03-29","963","4","9",
"OBS_DEU_P1D_P0","232","2014-03-30","960.2","4","9",
"OBS_DEU_P1D_P0","232","2014-03-31","958.7","4","9",
"OBS_DEU_P1D_P0","232","2014-04-01","956.9","4","9",
"OBS_DEU_P1D_P0","232","2014-04-02","953.5","4","9",
"OBS_DEU_P1D_P0","232","2014-04-03","950.6","4","9",
"OBS_DEU_P1D_P0","232","2014-04-04","950.8","4","9",
"OBS_DEU_P1D_P0","232","2014-04-05","957.4","4","9",
"OBS_DEU_P1D_P0","232","2014-04-06","963.4","4","9",
"OBS_DEU_P1D_P0","232","2014-04-07","962.3","4","9",
"OBS_DEU_P1D_P0","232","2014-04-08","962","4","9",
"OBS_DEU_P1D_P0","232","2014-04-09","967.9","4","9",
"OBS_DEU_P1D_P0","232","2014-04-10","965.4","4","9",
"OBS_DEU_P1D_P0","232","2014-04-11","962","4","9",
"OBS_DEU_P1D_P0","232","2014-04-12","960.3","4","9",
"OBS_DEU_P1D_P0","232","2014-04-13","961.6","4","9",
"OBS_DEU_P1D_P0","232","2014-04-14","960.7","4","9",
"OBS_DEU_P1D_P0","232","2014-04-15","966.6","4","9",
"OBS_DEU_P1D_P0","232","2014-04-16","970.7","4","9",
"OBS_DEU_P1D_P0","232","2014-04-17","965.4","4","9",
"OBS_DEU_P1D_P0","232","2014-04-18","956","4","9",
"OBS_DEU_P1D_P0","232","2014-04-19","954.5","4","9",
"OBS_DEU_P1D_P0","232","2014-04-20","950.5","4","9",
"OBS_DEU_P1D_P0","232","2014-04-21","949.3","1","9",
"OBS_DEU_P1D_P0","232","2014-04-22","956.8","4","9",
"OBS_DEU_P1D_P0","232","2014-04-23","962.6","4","9",
"OBS_DEU_P1D_P0","232","2014-04-24","961.1","4","9",
"OBS_DEU_P1D_P0","232","2014-04-25","955.3","4","9",
"OBS_DEU_P1D_P0","232","2014-04-26","954.8","4","9",
"OBS_DEU_P1D_P0","232","2014-04-27","952.5","4","9",
"OBS_DEU_P1D_P0","232","2014-04-28","954.2","4","9",
"OBS_DEU_P1D_P0","232","2014-04-29","956.1","4","9",
"OBS_DEU_P1D_P0","232","2014-04-30","954.2","4","9",
"OBS_DEU_P1D_P0","232","2014-05-01","955.8","4","9",
"OBS_DEU_P1D_P0","232","2014-05-02","955.8","4","9",
"OBS_DEU_P1D_P0","232","2014-05-03","963","4","9",
"OBS_DEU_P1D_P0","232","2014-05-04","964.9","4","9",
"OBS_DEU_P1D_P0","232","2014-05-05","961.6","4","9",
"OBS_DEU_P1D_P0","232","2014-05-06","958.7","4","9",
"OBS_DEU_P1D_P0","232","2014-05-07","958.9","4","9",
"OBS_DEU_P1D_P0","232","2014-05-08","960.7","4","9",
"OBS_DEU_P1D_P0","232","2014-05-09","960.4","4","9",
"OBS_DEU_P1D_P0","232","2014-05-10","958.8","4","9",
"OBS_DEU_P1D_P0","232","2014-05-11","954","4","9",
"OBS_DEU_P1D_P0","232","2014-05-12","958.2","4","9",
"OBS_DEU_P1D_P0","232","2014-05-13","960.6","4","9",
"OBS_DEU_P1D_P0","232","2014-05-14","968.8","4","9",
"OBS_DEU_P1D_P0","232","2014-05-15","972.7","4","9",
"OBS_DEU_P1D_P0","232","2014-05-16","969.4","4","9",
"OBS_DEU_P1D_P0","232","2014-05-17","963.9","4","9",
"OBS_DEU_P1D_P0","232","2014-05-18","958.4","4","9",
"OBS_DEU_P1D_P0","232","2014-05-19","955.3","4","9",
"OBS_DEU_P1D_P0","232","2014-05-20","958.2","4","9",
"OBS_DEU_P1D_P0","232","2014-05-21","957.6","4","9",
"OBS_DEU_P1D_P0","232","2014-05-22","954.3","4","9",
"OBS_DEU_P1D_P0","232","2014-05-23","956.6","4","9",
"OBS_DEU_P1D_P0","232","2014-05-24","960.1","4","9",
"OBS_DEU_P1D_P0","232","2014-05-25","962.4","4","9",
"OBS_DEU_P1D_P0","232","2014-05-26","957.7","4","9",
"OBS_DEU_P1D_P0","232","2014-05-27","955.8","4","9",
"OBS_DEU_P1D_P0","232","2014-05-28","957","4","9",
"OBS_DEU_P1D_P0","232","2014-05-29","959","4","9",
"OBS_DEU_P1D_P0","232","2014-05-30","964.2","4","9",
"OBS_DEU_P1D_P0","232","2014-05-31","964.6","4","9",
"OBS_DEU_P1D_P0","232","2014-06-01","963.4","4","9",
"OBS_DEU_P1D_P0","232","2014-06-02","962.1","1","9",
"OBS_DEU_P1D_P0","232","2014-06-03","959.6","4","9",
"OBS_DEU_P1D_P0","232","2014-06-04","955.2","4","9",
"OBS_DEU_P1D_P0","232","2014-06-05","960.1","4","9",
"OBS_DEU_P1D_P0","232","2014-06-06","961.9","4","9",
"OBS_DEU_P1D_P0","232","2014-06-07","962.4","4","9",
"OBS_DEU_P1D_P0","232","2014-06-08","964.3","4","9",
"OBS_DEU_P1D_P0","232","2014-06-09","963.3","4","9",
"OBS_DEU_P1D_P0","232","2014-06-10","963","4","9",
"OBS_DEU_P1D_P0","232","2014-06-11","966.9","4","9",
"OBS_DEU_P1D_P0","232","2014-06-12","967.5","4","9",
"OBS_DEU_P1D_P0","232","2014-06-13","963.5","4","9",
"OBS_DEU_P1D_P0","232","2014-06-14","961.6","4","9",
"OBS_DEU_P1D_P0","232","2014-06-15","962.9","4","9",
"OBS_DEU_P1D_P0","232","2014-06-16","962.3","4","9",
"OBS_DEU_P1D_P0","232","2014-06-17","961.9","4","9",
"OBS_DEU_P1D_P0","232","2014-06-18","962.3","4","9",
"OBS_DEU_P1D_P0","232","2014-06-19","961.1","4","9",
"OBS_DEU_P1D_P0","232","2014-06-20","961.7","4","9",
"OBS_DEU_P1D_P0","232","2014-06-21","962.3","4","9",
"OBS_DEU_P1D_P0","232","2014-06-22","963.2","4","9",
"OBS_DEU_P1D_P0","232","2014-06-23","963.5","4","9",
"OBS_DEU_P1D_P0","232","2014-06-24","960.3","4","9",
"OBS_DEU_P1D_P0","232","2014-06-25","956.5","4","9",
"OBS_DEU_P1D_P0","232","2014-06-26","959.1","4","9",
"OBS_DEU_P1D_P0","232","2014-06-27","960.4","4","9",
"OBS_DEU_P1D_P0","232","2014-06-28","958.1","4","9",
"OBS_DEU_P1D_P0","232","2014-06-29","956","4","9",
"OBS_DEU_P1D_P0","232","2014-06-30","960.3","1","9",
